gvkey,piotroski,roic_5y_avg,fcf_growth_5y,fcf_ev_5y_avg,maint_fcf_ev_5y_avg,growth_capx_years_5y,sales_growth_5y,roic_ratio_latest_5y,accruals_latest,fic,gsector,market_cap_usd,market_cap_local,price_asof,ttm_dps,adv_usd,ni_latest,pe_ratio,div_yield,earnings_yield,flag_sales_decline,flag_roic_decay,flag_accruals,flag_cyclical,flag_nonrecurring,trap_flags,fcf_pos_years_10y,fcf_cv_10y,roic_min_10y,interest_coverage_5y_min,altman_z,shares_chg_5y_pct,fcf_ni_ratio_5y_avg,net_debt_ebitda,div_consecutive_yrs,gm_stdev_5y,fcf_margin_5y_avg,company_name,gsubind,mcap_floor_usd,quality_block,durability_block,capital_block,franchise_block,persist_block,composite,driver,rank_composite,tag_esg_excluded,tag_benchmark_orphan,tag_low_coverage,tag_complexity,tag_style_orphan,tag_orphan_country,tag_retail_dominated,structural_score_pure,structural_score_mixed,structural_score,structural_tags,structural_multiplier,final_score,rank_final,flag_stale,flag_illiquid,flag_dilution,flag_fcf_ev_extreme,flag_growth_capex,n_flags,pick_status
247732,9,0.10418612914784656,0.04028137004416332,0.08418976990394728,0.08122568459391825,0,0.04038070431764762,1.1449393520285098,-0.053630649501908635,IT,25,5696065294.3656,5274134531.82,34.86,0.83,1696347.2572927363,316.325,16.673151131968705,0.023809523809523808,0.05997666500381105,False,False,False,False,False,0,10.0,0.5872173700829045,0.0762178715408891,24.040636518924753,4.834970794816773,-0.0008686762042858787,1.2796687243210767,0.0,3,0.024329374452603907,0.1109076222288028,DE LONGHI SPA,25201040,2000000000,0.5215736040609137,0.4067258883248731,0.643824027072758,0.2918781725888325,0.4474760293288212,0.49056580566609664,capital,104,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.49056580566609664,143,False,False,False,False,False,0,unreached
202830,7,0.1297453999667592,0.0231715561911483,0.036936836399330174,0.03690163673965723,0,0.07693755502268496,1.043578061569157,0.013116549493258271,ID,35,2891726282.9659,46640746499450.0,995.0,36.0,3891205.1037735855,3664998.0,12.725995075427052,0.036180904522613064,0.07857931690787194,False,False,False,False,False,0,10.0,0.5984813734392835,0.11493519044029973,43.99183085044257,10.60777591181433,-0.033845066323651474,0.7039807129962806,0.0,2,0.017228185301748255,0.07308160290844389,KALBE FARMA,35202010,1000000000,0.4961928934010152,0.5260152284263959,0.4263959390862944,0.4898477157360406,0.48075296108291027,0.48995829094694293,durability,105,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.48995829094694293,144,False,False,False,False,False,0,unreached
251866,5,0.1358400145602806,-0.20702922494059917,0.26774117122189395,0.2736591748609394,1,-0.037847947080041466,0.8133559362614745,-0.015748822510660985,TW,45,1453117191.4224,46130704489.6,99.2,10.6092,13759466.948325,4343.421,10.620822731574949,0.10694758064516129,0.0941546644053357,True,False,False,False,False,1,10.0,0.3444574927993233,0.0962936687168828,11.735982599373248,5.264130691493838,-0.010291875525507144,1.0836597366220437,0.0,8,0.015664575884353264,0.11850781632622202,RADIANT OPTO-ELECTRONICS,45301020,1000000000,0.23477157360406092,0.5095177664974619,0.7292724196277497,0.32741116751269034,0.5220671178793006,0.32320483027515745,capital,176,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.4848072454127362,145,False,False,False,True,False,2,flagged
292679,6,0.1308978318371951,0.21205150579561893,0.033177709210617176,0.037558692357355886,4,0.1072290972380805,1.0096595567489992,-0.06245937441583232,SA,35,3419093999.9999995,12819999999.999998,64.1,3.0,6886081.189633801,822.041,15.595329186743724,0.046801872074883,0.06412176287051483,False,False,False,False,False,0,10.0,0.691306220814515,0.12001533928888153,14.236458435809148,4.684331196799234,1.0,0.8678017262038485,0.4380926433428957,2,0.025746347189388594,0.21353415879194623,MOUWASAT MEDICAL SVCS,35102020,1000000000,0.3565989847715736,0.4422588832487309,0.25803722504230114,0.4898477157360406,0.39671460800902425,0.37213398916133983,franchise,162,0,0,0,0,1,1,0,1,1,1.5,STY|CTY,1.3,0.4837741859097418,146,False,False,True,False,True,1,flagged
241413,7,0.1658998922855262,-0.07471332494497085,0.06717613828578319,0.0827754132008763,3,0.03009937210823277,1.058846018088698,-0.043199750902148275,PE,15,20303248696.0,20303248696.0,58.0,2.9995,325986.65896551724,1367.129,14.851011642646744,0.05171551724137931,0.06733548017216288,False,False,False,True,False,0,10.0,0.5607426621451354,0.06901560230520545,16.128790056042536,10.227643273602233,0.0,0.8418681671926805,0.0,1,0.04999576162520249,0.20538711247313718,SOC MINERA CERRO VERDE SAA,15104025,1000000000,0.6078680203045685,0.3648477157360406,0.29441624365482233,0.15228426395939088,0.2705160744500846,0.43970642156831125,quality,128,0,0,0,0,0,1,0,0,1,0.5,CTY,1.1,0.4836770637251424,147,False,True,False,False,True,2,flagged
208472,6,0.1510153554655564,0.11432684070896082,0.026175373552133997,0.022669879569634965,0,0.004745986227757237,0.7792059027506089,0.023599846387647994,IN,35,2618325693.288,218193807774.0,4769.5,35.0,1948593.3297642858,7676.0,28.42545697941636,0.007338295418807003,0.03517973345948763,False,False,False,False,False,0,10.0,0.5071699383459869,0.08835398869521113,37.4445165476963,13.064542036282688,0.0,0.7214934217131045,0.0,3,0.0031697732862589357,0.1875219184275825,PFIZER LTD,35202010,1000000000,0.4098984771573604,0.4968274111675127,0.4060913705583756,0.5558375634517767,0.48625211505922167,0.4388846425334501,franchise,129,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.48277310678679514,148,False,False,False,False,False,0,unreached
102610,7,0.13649429013581926,0.03487572021352148,0.06870183564701082,0.07631153762087863,2,-0.021299596798476927,0.6729199389523952,-0.06253294795586337,CH,20,4236299374.9999995,3748937500.0,365.75,11.0,1203008.2850925925,235.0,15.952925531914893,0.03007518796992481,0.06268442725438875,True,True,False,False,False,2,10.0,0.45185052946093673,0.07361054648934318,90.41935483870968,8.326128397870498,-0.030806845965770102,0.7517634780677188,0.0,1,0.008992507848778907,0.06131870433674286,BUCHER INDUSTRIES AG,20106010,2000000000,0.5114213197969543,0.5209390862944162,0.3527918781725888,0.4416243654822335,0.43845177664974616,0.48087924253979614,durability,110,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.48087924253979614,149,False,False,False,False,False,2,flagged
102245,7,0.12238835374589337,0.03926579015879628,0.07774550591751969,0.08557153977834807,2,0.06568956602558496,1.1722344255727966,0.0027144688748771545,JP,20,6854587272.22995,1023072727198.5,2693.5,78.0,29216237.474493522,78095.378,13.100298038105405,0.028958604046779284,0.07633414118451784,False,False,False,False,False,0,10.0,1.1341105448006321,0.09762048311574155,142.76704545454547,7.213236396943455,1.9181943716965857,0.8681634809775464,0.0,1,0.027060131979438545,0.07917718803397415,DAIFUKU CO LTD,20106020,2000000000,0.45304568527918776,0.4790609137055838,0.15989847715736039,0.3299492385786802,0.3229695431472081,0.3956852185847983,durability,149,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.47482226230175795,150,False,False,True,False,False,1,flagged
223053,6,0.15713574648616122,-0.00634081355682925,0.04962580770958375,0.04937137835606501,0,0.07224883447979447,1.1783140453466319,0.0029734278078386123,IN,25,13157903735.52,1096491977960.0,5480.0,175.0,37655407.308107145,43784.8,25.04275405985639,0.03193430656934307,0.0399317102907225,False,False,False,False,False,0,10.0,0.48011903650739546,0.12284591020685395,39.702509785862304,7.044376513242454,0.0013617771191405392,0.8953987434476363,0.0,1,0.020384218123881637,0.08365051462011458,HERO MOTOCORP LTD,25102020,1000000000,0.43274111675126903,0.5881979695431472,0.2766497461928934,0.42385786802030456,0.42956852791878175,0.4314692791185961,durability,132,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.47461620703045576,151,False,False,False,False,False,0,unreached
211225,6,0.16202310111662588,0.03920362735473515,0.02683416467431532,0.03295045340594214,4,0.13731086008436266,0.6794327096337291,-0.054023632566340254,IN,55,3073386552.0750003,256115546006.25,372.05,5.82,2424411.570825,11483.2,22.303499547708824,0.0156430587286655,0.04483601319429386,False,True,False,False,False,1,10.0,0.6524049691961697,0.07493699227024789,15.241939644054684,4.853905336771163,0.0,0.6789690471658303,0.0,2,0.037488477153644006,0.0602597189248907,GUJARAT GAS LTD,55102010,1000000000,0.44796954314720816,0.35977157360406087,0.3392554991539763,0.48223350253807107,0.39375352509870276,0.4254405433860911,franchise,138,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.46798459772470025,152,False,False,False,False,True,1,flagged
243592,6,0.11591938481732292,0.008663633321351227,0.08267330343552662,0.08911224829509987,1,-0.03660651159308126,0.7178441776016928,-0.09018024670381722,TW,45,1417364939.05965,44995712351.1,79.1,3.0,38717875.786212005,2449.022,18.37293105210978,0.03792667509481669,0.054427897060288,True,False,False,False,False,1,10.0,0.3940303813631719,0.07832753436521386,2223.7770204479066,11.028021221430556,0.0,0.9644898668575115,0.0,2,0.0373295303485778,0.16082328421198006,GREATEK ELECTRONICS INC,45301020,1000000000,0.26776649746192893,0.6097715736040609,0.4458544839255499,0.11928934010152284,0.3916384658770446,0.31175101703016156,durability,179,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.4676265255452423,153,False,False,False,False,False,1,flagged
211447,5,0.2771140442271034,-0.09061915338452076,0.084086203502474,0.0626990292647022,0,-0.07057716152786464,0.5678993347120305,-0.07601894131574496,CH,20,23206428387.01143,20536662289.390648,170.07055,10.2103,10369071.074548217,882.0,23.28419760701888,0.06003567343082033,0.04294758259990699,True,True,False,False,False,2,10.0,0.7286945605344025,0.14935661764705882,24.76,2.0446449603936037,-0.006890553920256837,1.28443025915644,1.4685607824871914,2,0.03813144280958653,0.06884050539003854,KUEHNE & NAGEL INTERNATIONAL,20303010,2000000000,0.501269035532995,0.5133248730964467,0.6091370558375634,0.1,0.40748730964467006,0.46141123188776983,capital,117,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.46141123188776983,154,False,False,False,False,False,2,flagged
288950,5,0.15635041363050992,-0.042506430154540586,0.05829452915307034,0.05918524560188819,0,0.04823905763621772,0.8472280430888126,-0.015675619186957885,SE,15,2248621498.3008,23423140607.3,71.05,4.2,1767692.9644127556,1943.0,12.055141846268656,0.05911330049261084,0.08295215541653067,False,False,False,True,False,0,10.0,0.20165989353693503,0.11620279083876839,14.116161616161616,3.861188816958081,0.0007133403756724999,0.9335742805406687,0.9468527315914489,8,0.011614124466389712,0.10866378215966359,HEXPOL AB,15101050,2000000000,0.2982233502538071,0.623730964467005,0.5516074450084602,0.5,0.5584461364918217,0.3832811872741643,durability,153,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.4599374247289972,155,False,False,False,False,False,1,flagged
102773,7,0.11407541978687001,0.2323433440343614,0.07566628378647555,0.0852746560199403,1,0.06907218650320601,1.1393637126909988,0.002852664219980958,JP,20,3627252312.5256,541380942168.0,8504.0,132.0,14946185.70074074,32073.033,16.879630378829468,0.015522107243650047,0.05924300340451802,False,False,False,False,False,0,10.0,0.5218641518516038,0.08985159852209228,115.39411764705882,9.086936494149816,-0.030243415627623893,0.6422955986381863,0.0,8,0.01514009720816218,0.05873819573445227,NICHIAS CORP,20102010,2000000000,0.4022842639593908,0.5348984771573604,0.5888324873096447,0.5203045685279188,0.5480118443316413,0.4552351679127864,capital,121,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.4552351679127864,156,False,False,False,False,False,0,unreached
274959,7,0.1174961428732069,0.2436736427626911,0.1763006841592965,0.16535701352621526,0,0.07941204892254827,0.9853616749858544,-0.043290150870726476,KR,20,12740625000.0,16987500000000.0,226500.0,3700.0,83695943.76650943,1733738.515,9.798190357442685,0.016335540838852098,0.10205966239882266,False,False,False,False,False,0,10.0,0.6914686094264229,0.0675571710219385,9.159462439448246,3.9044737832527394,1.0,1.2079999511943977,0.0,1,0.011656397097732403,0.05259019179221715,HYUNDAI GLOVIS CO LTD,20301010,1000000000,0.42512690355329946,0.2709390862944162,0.3096446700507614,0.5913705583756345,0.39065143824027065,0.4109859021656343,franchise,145,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.4520844923821978,157,False,False,True,True,False,2,flagged
274522,6,0.1268697923529488,-0.16557415842561307,0.07816027589297156,0.07155670142553955,0,0.0702028007096942,0.9081790196439794,-0.006293965198074787,GB,35,2632677122.5499997,2632677122.5499997,11.95,0.6378999999999999,6553822.135701755,402.0,6.548948066044775,0.05338075313807531,0.15269627883977832,False,False,False,False,False,0,10.0,0.2756765260043187,0.08730043541364296,7.2,4.502043506889319,-0.044914908573362555,1.454520410487571,1.4534883720930232,1,0.03721927658453711,0.14010113735437063,HIKMA PHARMACEUTICALS PLC,35202010,2000000000,0.32614213197969544,0.4727157360406091,0.6133671742808798,0.30456852791878175,0.4635504794134236,0.3753902230478838,capital,159,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.4504682676574605,158,False,False,False,False,False,0,unreached
238178,5,0.11969854772386557,-0.02441741377590978,0.06084831272899079,0.047683726452414046,0,0.1552467780191671,0.867960308638299,-0.02370358275162945,IN,45,1144495496.7468,95374624728.9,858.3,30.0,5064200.886096429,6157.0,15.490437669140814,0.03495281370150297,0.06455595518725363,False,False,False,False,False,0,10.0,0.5210553075462058,0.09040871209882381,7.518,7.566157081335971,0.0016458884615033753,1.2341634752215502,0.0,4,0.015870320323340743,0.11451808853172754,CYIENT LIMITED,45102010,1000000000,0.16116751269035534,0.37499999999999994,0.571912013536379,0.7233502538071066,0.5567540891144952,0.26462560762864,franchise,189,0,1,1,0,1,0,1,3,1,3.5,BMK|COV|STY|RTL,1.7000000000000002,0.4498635329686881,159,False,False,False,False,False,0,unreached
334101,5,0.2594479271119896,0.4801520815363596,0.00981239777512672,0.011536808204991266,4,0.5631212609849159,1.0835837024567416,0.07471113817366892,IN,20,5182079999.999999,431839999999.99994,539.8,9.5,18058199.00696786,13149.023,32.84198377324307,0.017599110781771028,0.030448830585402004,False,False,True,False,False,1,9.0,0.5797696612983431,0.06710431453751782,23.267128757146963,7.162642931053506,4.0,0.6516957980421708,0.0,1,0.06471698434301427,0.18497493148748398,INDIAN RAILWAY CATERING,20201070,1000000000,0.4936548223350254,0.24873096446700507,0.1,0.5253807106598984,0.2913705583756345,0.3997903405517662,franchise,148,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.4397693746069429,160,False,False,True,False,True,2,flagged
292072,5,0.14280622727432118,0.08993328839628356,0.12830881243218645,0.13178072213520536,0,0.11553277260721306,0.9991850339209979,-0.1475802802317191,ZA,50,9039004027.228762,165853284903.28003,79.82000000000001,7.0276,6133337.868718348,16598.0,9.992365640636223,0.08804309696817839,0.10007640192161034,False,False,False,False,False,0,10.0,0.2920648757192321,0.11514403184925036,4.059781942913145,2.2315696569757293,0.1387085918442279,1.3895861256979614,0.6874716089761062,2,0.006653889001086145,0.18705818757354384,VODACOM GROUP LTD,50102010,1000000000,0.2652284263959391,0.49302030456852797,0.4720812182741117,0.8071065989847717,0.5907360406091371,0.3653670917478025,franchise,165,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.438440510097363,161,False,False,True,False,False,1,flagged
102625,6,0.12701090860991257,0.0927709573933011,0.0904927069519517,0.05274509090811088,0,0.06872996465668679,1.107881373855379,-0.05565186522915229,JP,45,3121334286.7824,465870789072.0,4628.0,120.0,15455246.961111112,26965.63,17.276465970644853,0.02592912705272256,0.0578822081841935,False,False,False,False,False,0,10.0,0.35705891971676035,0.07973536126836472,127.25407166123779,4.8648807373637935,-0.02177974165201224,1.4925828661442873,0.0,3,0.00654089622249187,0.09363133547537465,BIPROGY INC,45102010,2000000000,0.33121827411167515,0.5958121827411167,0.7351945854483924,0.6700507614213198,0.6670191765369431,0.4382519951113021,capital,131,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.4382519951113021,162,False,False,False,False,False,0,unreached
212748,6,0.12166309965357543,-0.022825127585142324,0.0996551992110204,0.09910719202989524,1,0.001900972593155137,1.0737963827972687,0.0028417612594787327,TW,45,10873787043.640501,345199588687.0,149.0,4.506600000000001,133354893.619395,15115.934,22.83680179385541,0.03024563758389262,0.04378896874557388,False,False,False,False,False,0,10.0,0.47230437913380535,0.07348297765139998,8.529007612445795,3.8874878241071418,-0.023150642719546366,0.9885266854142545,0.0,2,0.0193617953594908,0.08812823669547684,LITEON TECHNOLOGY CORP,45202030,1000000000,0.2982233502538071,0.3635786802030457,0.5262267343485617,0.2817258883248731,0.3905104342921602,0.33218349023182747,capital,172,0,0,0,0,1,0,1,1,1,1.5,STY|RTL,1.3,0.4318385373013757,163,False,False,False,False,False,0,unreached
250684,6,0.11449730355078809,-0.048846298787399545,0.10773005611937866,0.12614516028727749,2,0.07737553229142069,1.1102425909374312,-0.061782555666123486,MX,30,8973284274.69012,183128250503.88,106.42,8.620000000000001,8606478.990535518,19580.455,9.352604446826184,0.08099981206540124,0.10692208846054117,False,False,False,False,False,0,10.0,0.36401736857785777,0.06624262126507491,8.603415984168691,3.1410566584116197,-0.03565064113327121,1.283465500728878,0.7204113221675469,3,0.00779361634823133,0.09600126590595795,ARCA CONTINENTAL SAB DE CV,30201030,1000000000,0.2601522842639594,0.38007614213197966,0.6996615905245346,0.6649746192893401,0.5815707839819515,0.35890343800554775,capital,166,1,0,0,0,0,0,0,1,0,1.0,ESG,1.2,0.4306841256066573,164,False,False,False,False,False,0,unreached
206691,7,0.12535342314714273,0.25660327604701494,0.15415197946449333,0.1626931114633379,0,0.10169621296802878,1.160303315803144,-0.02683596767480176,HU,35,2874146356.0152006,1064498650376.0001,5711.6,509.0,1963190.2751325003,232335.0,4.58174037650806,0.08911688493591988,0.21825767455687714,False,False,False,False,False,0,10.0,0.6627395720105566,0.054714661257270605,14.147718383311604,11.387779469630566,,0.7641843623231631,0.0,4,0.06143582052969709,0.17953981688631396,GEDEON RICHTER PLC,35202010,1000000000,0.4631979695431472,0.29378172588832485,0.2614213197969543,0.3553299492385787,0.30351099830795264,0.3911377754740501,quality,151,0,0,0,0,0,1,0,0,1,0.5,CTY,1.1,0.4302515530214551,165,False,False,False,True,False,1,flagged
273071,8,0.10372884545516418,0.9108855844087334,0.07656332704740482,0.0655638820878273,0,-0.17224379271876777,1.3375736982962318,-0.01888041585954932,FI,20,2610431697.4640045,2417066386.540745,43.801655,1.2,2446050.4872759506,150.8,16.028291687935972,0.027396225096974078,0.0623896806640143,True,False,False,False,False,1,9.0,0.7949829155100084,0.058374720400348794,8.208716513394641,6.865728346371425,0.0006550575904797906,1.7916039701980881,0.0,1,0.040304090040560694,0.09545867456109272,HIAB OYJ,20106020,2000000000,0.4720812182741117,0.1116751269035533,0.4932318104906938,0.1,0.23496897913141568,0.3571200596317139,capital,167,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.4285440715580567,166,False,False,False,False,False,1,flagged
235543,5,0.17164693206264553,0.08317717346062148,0.04619848005557994,0.041626474005746206,0,0.14397185323087713,1.1230156216533032,0.01434330177181963,SE,45,3720890008.5657597,38759270922.56,197.92,5.5,1984861.9972998488,1560.0,24.845686488820512,0.027789005658852062,0.040248435093550625,False,False,False,False,False,0,10.0,0.4499067166616325,0.12206328154604017,66.07692307692308,7.0986224470463695,1.0047397246250704,1.1103128590341755,0.0,6,0.02989892590115418,0.20584558658791216,MYCRONIC AB,45203010,2000000000,0.3616751269035533,0.6224619289340101,0.49238578680203043,0.5228426395939086,0.5458967851099831,0.42641787362564626,durability,136,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.42641787362564626,167,False,False,True,False,False,1,flagged
102141,8,0.10877021964541585,0.1791433863149099,0.03356803306931231,0.03613016477077369,2,0.050319681069101785,1.1568145957576357,-0.009534755089058522,JP,45,4962005949.0816,740597902848.0,1368.0,26.0,12471433.798518518,40955.273,18.083090371488918,0.019005847953216373,0.0553002821672932,False,False,False,False,False,0,10.0,0.6621738563038738,0.07551870633377011,126.60481099656357,10.078030765708107,2.704470691797029,0.5783679978848726,0.0,1,0.01741854013154511,0.06010797713621137,AZBIL CORP,45203010,2000000000,0.5025380710659899,0.45748730964467005,0.1,0.40355329949238583,0.320346869712352,0.4197102494165807,quality,139,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.4197102494165807,168,False,False,True,False,False,1,flagged
278736,6,0.1257263803544884,-0.08562824366818644,0.05522761688095486,0.0462043204661283,0,0.08771194322470932,0.9681800583283255,-0.034900663230893296,IN,45,15711355212.999601,1309279601083.3,1336.3,45.0,39531637.92400715,42515.0,30.795709774980597,0.033675072962658086,0.03247205559822594,False,False,False,False,False,0,10.0,0.36445263529233163,0.07741260103223294,21.057625948930298,5.82160113937811,0.015158103923253785,1.3976270093014942,0.0,2,0.023029605574349018,0.11680961978376217,TECH MAHINDRA LTD,45102010,1000000000,0.3210659898477157,0.5019035532994924,0.5042301184433164,0.4568527918781726,0.4876621545403272,0.37949337922745474,capital,157,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.41744271715020026,169,False,False,False,False,False,0,unreached
316227,5,0.15159173002465182,0.1235370258385522,0.06106147971305574,0.05467756956881551,0,0.1149735730007837,0.8965429783820461,-0.056457834372467694,MY,20,4532433798.52212,20055016807.620003,5.86,0.2185,5038427.214363636,998.311,20.08894703916916,0.03728668941979522,0.049778616970327684,False,False,False,False,False,0,10.0,0.297182038286362,0.1268578977995507,11.15030851831076,3.1959632900900847,0.0035190615835776207,1.1682789031545577,1.514396228292454,1,0.03847972115161125,0.4202910616355256,WESTPORTS HOLDINGS BHD,20305030,1000000000,0.2880710659898477,0.5780456852791879,0.3595600676818951,0.4263959390862944,0.4546672306824591,0.3457619871922306,durability,169,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.4149143846306767,170,False,False,False,False,False,0,unreached
241456,7,0.10454143219890191,0.0026663189050950553,0.09238571837420428,0.07820307301423167,0,0.0033714155362694065,0.7793598662623704,-0.07974846159851802,DE,20,56523420000.0,52336500000.0,45.51,5.0191,40603409.51022923,3501.0,14.949014567266495,0.1102856515051637,0.06689404144335215,False,False,False,False,False,0,10.0,0.5460956076936941,0.07007876246600181,4.8681120144534775,1.8568797613160246,-0.09669918865849003,1.5391055058521261,2.2053456948417005,7,0.016620099298297986,0.07363285788395496,DEUTSCHE POST AG,20301010,2000000000,0.3642131979695431,0.28236040609137053,0.8883248730964467,0.34010152284263956,0.503595600676819,0.41461611560038564,capital,143,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.41461611560038564,171,False,False,False,False,False,0,unreached
204867,6,0.12476497978300405,0.04854064591054219,0.05916067073487289,0.0529815566745375,0,0.09510870461914678,0.9091710964309949,-0.031219620997146758,IN,45,25013874576.510002,2084489548042.5,198.75,11.0,38784088.05894,131354.0,15.869250636010323,0.055345911949685536,0.06301494777143486,False,False,False,False,False,0,10.0,0.36174583166191016,0.11170847149280506,11.041826003824092,7.089402938265335,0.8381560433492994,1.1250453920606702,0.0,1,0.012853550778465976,0.16147669389471533,WIPRO LTD,45102010,1000000000,0.315989847715736,0.5234771573604061,0.2918781725888325,0.6395939086294417,0.4849830795262268,0.3750546139082485,franchise,160,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.4125600752990734,172,False,False,True,False,False,1,flagged
243480,5,0.16259534727201727,-0.03343267692768093,0.030560681015773472,0.03249642838334593,1,0.04862279664749325,0.9012595388727722,0.009355980748988706,TW,45,9456957010.5255,300220857477.0,347.0,8.3924,30664168.342919998,10592.508,28.34275484871005,0.024185590778097985,0.03528238540459,False,False,False,False,False,0,10.0,0.27708479822585913,0.12083011526855253,99.0528879305627,7.496567226736303,0.1211711157583959,0.842370232445725,0.0,1,0.014386393477371957,0.12838076206802426,ADVANTECH CO LTD,45202030,1000000000,0.3236040609137056,0.706218274111675,0.18358714043993232,0.46954314720812185,0.45311618725324304,0.3702475630452733,durability,163,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.4072723193498006,173,False,False,True,False,False,1,flagged
229521,5,0.12949274231222488,0.1596571987237212,0.05305991626154309,0.03413150571660321,0,0.09723432483575656,1.1336218819170327,-0.06135812866301153,SE,20,4446915879.463201,46322040411.075005,139.425,3.3,384420.83584444446,2226.0,20.809541963645554,0.023668639053254434,0.048054877985637956,False,False,False,False,False,0,10.0,0.47015008101375355,0.10279215976331361,10.688524590163935,2.782672105253866,0.01730650536970746,1.4784807177899022,1.0309716599190284,5,0.002131712854486366,0.09879324219149763,SWECO AB,20103010,2000000000,0.21954314720812185,0.46890862944162437,0.6328257191201354,0.8045685279187818,0.6354342921601805,0.3358460082362806,franchise,171,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.4030152098835367,174,False,True,False,False,False,1,flagged
101994,5,0.13920418356278247,-0.021813429217654723,0.03418806836210284,0.03683982339247647,0,0.06608568486968402,1.0458389502104997,-0.024927366665447908,ES,30,3014410640.0940003,2791120963.05,59.45,3.1710000000000003,1915128.413135053,159.917,17.453560053340173,0.05333894028595459,0.05729490126621045,False,False,False,False,False,0,10.0,0.546197893252402,0.10009451429764098,20.678410024650777,4.953304938685336,-0.007937706261728517,0.6420086698206029,0.8757268499587627,5,0.017137308798003882,0.08301961655469765,VISCOFAN SA,30202030,2000000000,0.2550761421319797,0.4727157360406091,0.49746192893401014,0.46700507614213194,0.4790609137055837,0.3282148293231934,capital,175,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.3938577951878321,175,False,False,False,False,False,0,unreached
292534,6,0.10115553984643828,0.3694990085423415,0.04477706489856366,0.048722998142624804,1,-0.014119380851677965,0.6558555988895783,-0.11403842671039374,TH,25,1029787046.134875,36132878811.75,6.45,0.1775,2564427.7004189733,1963.948,18.39808325462283,0.027519379844961236,0.054353488141148244,False,True,False,False,False,1,7.0,2.3446312122159036,0.06634342716698438,9.360241176376261,4.073393206907986,0.22726138844650046,1.277253151149117,2.3419701491292275,3,0.005446231708359061,0.09753621374662488,SIAM GLOBAL HOUSE CO LTD,25504030,1000000000,0.20431472081218274,0.1,0.48984771573604063,0.5279187817258884,0.3725888324873097,0.2598194915960218,franchise,190,0,1,1,0,0,0,1,2,1,2.5,BMK|COV|RTL,1.5,0.3897292373940327,176,False,False,True,False,False,2,flagged
100743,6,0.10056990361580576,0.06555663893797314,0.09973040667315922,0.0941645505892524,0,-0.06455718608321503,0.8686303508639235,-0.0960311930354105,BE,15,2172508587.6480002,2011582025.6000001,39.2,2.1134,856067.6163978949,67.356,29.864927038422714,0.05391326530612244,0.03348409318775332,True,False,False,True,False,1,9.0,0.6224975282182516,0.06331340033552844,9.051607979367335,4.916826334579035,-0.12602696160709548,1.6447163775732363,0.39476512143994114,6,0.013846862351315615,0.05320635507229891,BEKAERT SA/NV,15104050,2000000000,0.1967005076142132,0.14974619289340102,0.8900169204737732,0.3451776649746193,0.46164692611393116,0.27669879489688903,capital,186,0,1,0,0,1,0,0,2,0,2.0,BMK|STY,1.4,0.3873783128556446,177,False,True,False,False,False,3,flagged
101340,5,0.1559544015012068,0.04120063091808368,0.043524365973053925,0.03369833172628155,0,0.02044189126850604,0.9181514221551333,-0.07586112629852379,CH,20,20196222637.8416,17872763396.32,91.76,3.2,9671616.023859395,668.0,26.755633826826344,0.03487358326068003,0.03737530594387778,False,False,False,False,False,0,10.0,0.12983935793369233,0.1425895574806837,12.63013698630137,3.1873336068972127,24.856607310215555,1.436639559496919,1.769655172413793,2,0.002474485597139562,0.12887183724139356,SGS SA,20202020,2000000000,0.2956852791878173,0.6694162436548223,0.416243654822335,0.5812182741116751,0.5556260575296108,0.3805492445074965,durability,156,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.3805492445074965,178,False,False,True,False,False,1,flagged
